timestamps,open,high,low,close,volume
2025-08-31 01:00:00,109341.2,109349.9,109086.0,109094.1,427.9305
2025-08-31 01:15:00,109094.1,109302.0,109094.0,109280.4,299.9863
2025-08-31 01:30:00,109280.4,109388.0,109240.0,109286.0,458.4001
2025-08-31 01:45:00,109286.0,109436.2,109251.9,109380.1,268.8057
2025-08-31 02:00:00,109380.1,109392.0,109249.4,109337.3,275.4291
2025-08-31 02:15:00,109337.3,109369.5,109238.0,109283.2,148.4097
2025-08-31 02:30:00,109283.1,109283.2,109188.0,109188.0,153.3697
2025-08-31 02:45:00,109188.1,109188.1,109113.1,109177.8,317.4472
2025-08-31 03:00:00,109177.8,109287.0,109177.8,109274.4,149.7768
2025-08-31 03:15:00,109274.4,109274.4,109151.3,109176.3,131.6926
2025-08-31 03:30:00,109176.4,109264.0,109127.3,109264.0,156.859
2025-08-31 03:45:00,109264.0,109328.6,109111.7,109177.6,238.2463
2025-08-31 04:00:00,109177.6,109188.1,108972.9,108972.9,431.4573
2025-08-31 04:15:00,108972.9,108973.0,108783.3,108792.4,579.3927
2025-08-31 04:30:00,108792.3,108823.7,108688.0,108688.1,420.7592
2025-08-31 04:45:00,108688.0,108784.5,108622.8,108773.2,413.0343
2025-08-31 05:00:00,108773.2,108773.2,108561.0,108653.4,396.1324
2025-08-31 05:15:00,108653.3,108653.4,108518.2,108534.0,389.7468
2025-08-31 05:30:00,108534.0,108708.6,108533.9,108703.0,224.3326
2025-08-31 05:45:00,108703.0,108735.9,108636.0,108713.0,219.7582
2025-08-31 06:00:00,108713.0,108731.9,108641.2,108724.1,143.108
2025-08-31 06:15:00,108724.1,108733.0,108523.8,108530.3,348.1574
2025-08-31 06:30:00,108530.3,108682.4,108470.0,108620.1,333.0207
2025-08-31 06:45:00,108620.0,108688.0,108620.0,108668.5,97.6186
2025-08-31 07:00:00,108668.6,108788.0,108637.0,108733.9,268.8839
2025-08-31 07:15:00,108734.5,108749.9,108610.2,108644.9,149.1663
2025-08-31 07:30:00,108645.0,108750.0,108645.0,108721.9,103.0057
2025-08-31 07:45:00,108722.0,108722.0,108637.2,108659.2,82.4233
2025-08-31 08:00:00,108659.2,108796.4,108659.2,108795.4,203.4986
2025-08-31 08:15:00,108795.4,108876.6,108764.9,108847.1,213.1257
2025-08-31 08:30:00,108847.1,108942.4,108757.4,108942.4,325.2452
2025-08-31 08:45:00,108942.4,108990.2,108871.3,108960.8,221.0845
2025-08-31 09:00:00,108960.9,109056.0,108915.1,109000.2,287.6664
2025-08-31 09:15:00,109000.2,109057.5,108845.9,108849.6,226.9104
2025-08-31 09:30:00,108849.6,108872.9,108652.9,108672.0,370.7156
2025-08-31 09:45:00,108672.0,108722.3,108399.3,108472.7,930.5315
2025-08-31 10:00:00,108472.7,108512.5,108312.4,108407.0,552.1729
2025-08-31 10:15:00,108407.0,108461.1,108306.6,108422.0,444.2478
2025-08-31 10:30:00,108422.1,108469.3,108344.2,108346.3,200.5174
2025-08-31 10:45:00,108346.3,108595.2,108250.0,108523.9,525.3423
2025-08-31 11:00:00,108524.0,108559.8,108464.6,108464.6,163.4937
2025-08-31 11:15:00,108464.7,108500.0,108269.4,108489.9,291.9285
2025-08-31 11:30:00,108489.8,108522.0,108329.9,108350.0,219.6165
2025-08-31 11:45:00,108350.0,108432.2,108325.6,108338.7,269.2719
2025-08-31 12:00:00,108338.7,108406.5,108267.5,108284.1,442.1676
2025-08-31 12:15:00,108284.1,108391.9,108266.7,108365.8,210.7995
2025-08-31 12:30:00,108365.8,108449.7,108329.5,108339.4,165.9316
2025-08-31 12:45:00,108339.3,108402.4,108270.0,108276.0,351.5628
2025-08-31 13:00:00,108276.0,108380.0,108128.9,108170.0,644.6844
2025-08-31 13:15:00,108170.1,108419.2,108143.3,108257.2,435.4927
2025-08-31 13:30:00,108257.1,108345.7,108180.0,108340.6,377.8577
2025-08-31 13:45:00,108340.7,108397.2,108260.0,108370.9,181.0593
2025-08-31 14:00:00,108370.8,108436.8,108207.6,108274.6,248.7115
2025-08-31 14:15:00,108274.5,108372.9,108231.1,108326.5,315.1086
2025-08-31 14:30:00,108326.6,108468.0,108316.3,108392.5,236.4674
2025-08-31 14:45:00,108392.4,108450.0,108380.0,108412.4,156.8355
2025-08-31 15:00:00,108412.5,108640.0,108400.4,108404.0,502.8776
2025-08-31 15:15:00,108403.9,108524.0,108403.9,108500.0,322.6705
2025-08-31 15:30:00,108500.0,108652.7,108416.2,108650.2,329.2972
2025-08-31 15:45:00,108650.2,108800.0,108636.6,108756.5,566.9761
2025-08-31 16:00:00,108756.5,108830.4,108640.0,108730.9,476.2967
2025-08-31 16:15:00,108730.9,108750.0,108483.3,108628.5,336.1747
2025-08-31 16:30:00,108628.6,108829.7,108552.0,108815.9,337.7599
2025-08-31 16:45:00,108815.9,108940.1,108772.9,108885.0,649.4428
2025-08-31 17:00:00,108885.1,108914.3,108820.3,108869.3,303.4642
2025-08-31 17:15:00,108869.3,108926.3,108792.6,108900.7,388.9457
2025-08-31 17:30:00,108900.8,108948.9,108800.0,108937.6,218.462
2025-08-31 17:45:00,108937.7,108950.3,108872.0,108949.9,209.3006
2025-08-31 18:00:00,108949.9,108976.7,108875.4,108915.6,201.3372
2025-08-31 18:15:00,108915.6,109080.0,108915.6,108956.3,473.1601
2025-08-31 18:30:00,108956.3,109137.0,108941.1,109104.5,316.9665
2025-08-31 18:45:00,109104.4,109180.0,109053.3,109095.5,213.291
2025-08-31 19:00:00,109095.4,109119.6,108921.9,108949.8,248.6933
2025-08-31 19:15:00,108949.8,109020.0,108879.5,108920.0,176.4437
2025-08-31 19:30:00,108920.0,109075.7,108919.9,109059.9,120.2972
2025-08-31 19:45:00,109059.9,109059.9,108854.4,108877.9,180.1791
2025-08-31 20:00:00,108877.9,109053.9,108809.1,108983.1,347.3134
2025-08-31 20:15:00,108983.0,109031.5,108908.5,109014.1,151.7015
2025-08-31 20:30:00,109014.1,109082.1,108921.9,108990.0,284.6121
2025-08-31 20:45:00,108990.0,109090.0,108970.7,109090.0,177.6448
2025-08-31 21:00:00,109090.0,109090.0,108893.0,108966.0,412.147
2025-08-31 21:15:00,108966.3,109026.0,108957.2,108973.6,76.3926
2025-08-31 21:30:00,108973.6,109061.5,108956.4,109061.5,92.4499
2025-08-31 21:45:00,109061.7,109066.0,108953.7,108990.4,107.4962
2025-08-31 22:00:00,108990.5,109029.4,108820.0,109029.4,396.9081
2025-08-31 22:15:00,109029.4,109197.9,109029.4,109136.5,212.7617
2025-08-31 22:30:00,109136.5,109136.5,108800.0,108800.0,252.4171
2025-08-31 22:45:00,108800.1,108889.3,108688.1,108841.6,328.7064
2025-08-31 23:00:00,108841.5,108859.8,108572.9,108634.9,399.7072
2025-08-31 23:15:00,108634.9,108634.9,108300.0,108336.1,758.028
2025-08-31 23:30:00,108336.1,108383.7,108000.8,108207.3,1409.5686
2025-08-31 23:45:00,108207.3,108305.2,108113.8,108199.7,477.3225
2025-09-01 00:00:00,108199.7,108291.4,107923.0,107923.0,793.8705
2025-09-01 00:15:00,107923.0,108040.2,107571.3,107767.9,1329.7
2025-09-01 00:30:00,107767.8,108167.7,107612.5,108118.9,1072.3913
2025-09-01 00:45:00,108119.0,108370.6,108017.4,108166.5,824.7602
2025-09-01 01:00:00,108166.4,108317.2,107906.7,108090.1,504.491
2025-09-01 01:15:00,108090.0,108247.7,107960.4,108190.0,380.9284
2025-09-01 01:30:00,108190.0,108250.0,108000.9,108250.0,545.0758
2025-09-01 01:45:00,108249.9,108448.3,108103.3,108111.6,400.5874
2025-08-28 23:00:00,112310.0,112440.0,112254.5,112329.9,165.931
2025-08-28 23:15:00,112329.9,112439.8,112279.1,112345.0,151.8059
2025-08-28 23:30:00,112345.0,112469.8,112287.7,112432.8,143.7905
2025-08-28 23:45:00,112432.8,112544.1,112396.4,112520.0,236.6552
2025-08-29 00:00:00,112520.1,112520.1,112320.6,112385.9,253.569
2025-08-29 00:15:00,112385.9,112617.6,112288.1,112550.5,299.9283
2025-08-29 00:30:00,112550.5,112565.6,112180.0,112195.3,287.5057
2025-08-29 00:45:00,112195.3,112248.4,112091.5,112174.5,248.3375
2025-08-29 01:00:00,112174.5,112232.1,111845.3,111870.1,496.8399
2025-08-29 01:15:00,111870.2,111872.0,111333.0,111510.8,1419.9956
2025-08-29 01:30:00,111510.8,111666.7,111422.1,111600.0,403.4754
2025-08-29 01:45:00,111599.9,111687.5,111400.0,111438.3,388.4114
2025-08-29 02:00:00,111438.3,111659.7,111368.0,111614.9,364.1167
2025-08-29 02:15:00,111614.9,111736.0,111418.0,111499.0,412.7193
2025-08-29 02:30:00,111499.1,111547.1,111350.0,111355.7,622.6531
2025-08-29 02:45:00,111355.7,111475.3,111305.2,111366.1,287.9605
2025-08-29 03:00:00,111366.1,111571.8,111251.6,111462.0,525.3259
2025-08-29 03:15:00,111462.1,111600.0,111448.6,111558.0,238.9572
2025-08-29 03:30:00,111558.1,111756.6,111517.0,111686.0,400.4741
2025-08-29 03:45:00,111686.1,111777.9,111651.5,111651.5,258.8768
2025-08-29 04:00:00,111651.6,111800.0,111560.7,111623.0,385.4979
2025-08-29 04:15:00,111623.0,111686.3,111562.1,111614.7,193.504
2025-08-29 04:30:00,111614.6,111614.7,111466.0,111520.1,231.2538
2025-08-29 04:45:00,111520.2,111575.9,111371.0,111458.5,201.7968
2025-08-29 05:00:00,111458.5,111539.0,111333.9,111390.0,412.3609
2025-08-29 05:15:00,111390.1,111393.6,111200.0,111258.5,487.9381
2025-08-29 05:30:00,111258.4,111258.5,111111.0,111142.0,550.9376
2025-08-29 05:45:00,111142.0,111278.1,111085.7,111272.3,616.3959
2025-08-29 06:00:00,111272.2,111377.7,111057.5,111103.9,745.7925
2025-08-29 06:15:00,111103.9,111130.5,110950.6,110961.4,576.1916
2025-08-29 06:30:00,110961.4,111246.1,110918.4,111226.0,1015.1859
2025-08-29 06:45:00,111226.0,111239.4,111087.9,111231.1,746.0811
2025-08-29 07:00:00,111231.2,111232.7,110500.0,110500.0,2301.963
2025-08-29 07:15:00,110500.0,110612.5,110067.2,110091.2,2150.8416
2025-08-29 07:30:00,110091.2,110292.0,110021.0,110022.3,1173.7797
2025-08-29 07:45:00,110022.4,110144.7,109850.0,109975.7,1590.4173
2025-08-29 08:00:00,109975.7,110231.2,109907.1,110002.8,1052.0045
2025-08-29 08:15:00,110002.2,110149.6,109888.1,109970.3,663.3274
2025-08-29 08:30:00,109970.0,110123.0,109649.0,109832.3,1761.605
2025-08-29 08:45:00,109832.3,109877.8,109555.0,109565.3,945.9933
2025-08-29 09:00:00,109565.4,109650.0,109339.4,109511.0,1046.9418
2025-08-29 09:15:00,109510.8,109767.9,109504.2,109687.9,613.8955
2025-08-29 09:30:00,109688.0,109765.8,109590.9,109765.7,380.2318
2025-08-29 09:45:00,109765.7,109865.3,109708.4,109708.4,592.8903
2025-08-29 10:00:00,109708.4,109923.1,109690.0,109794.6,473.4584
2025-08-29 10:15:00,109794.5,109960.0,109725.1,109881.1,442.9238
2025-08-29 10:30:00,109881.1,109960.0,109800.0,109944.8,266.1078
2025-08-29 10:45:00,109944.9,109970.0,109782.4,109943.9,330.752
2025-08-29 11:00:00,109943.9,110093.6,109843.7,110058.0,560.5317
2025-08-29 11:15:00,110057.9,110058.1,109950.0,109996.2,320.187
2025-08-29 11:30:00,109996.3,110005.0,109775.0,109839.0,373.5874
2025-08-29 11:45:00,109839.1,110036.9,109839.1,110036.9,190.0597
2025-08-29 12:00:00,110036.9,110219.1,110003.3,110212.8,765.7186
2025-08-29 12:15:00,110212.8,110305.3,110098.4,110279.3,520.2092
2025-08-29 12:30:00,110279.3,111475.7,110279.2,110494.5,5708.1824
2025-08-29 12:45:00,110494.5,110753.8,110454.9,110652.7,776.7436
2025-08-29 13:00:00,110652.7,110725.5,110427.1,110623.9,418.4462
2025-08-29 13:15:00,110623.9,110650.0,110366.0,110453.5,334.158
2025-08-29 13:30:00,110453.5,110518.1,109503.7,109670.3,2495.7313
2025-08-29 13:45:00,109670.3,109679.9,108831.8,109068.1,2974.6806
2025-08-29 14:00:00,109068.1,109487.9,108426.3,108718.5,3733.2499
2025-08-29 14:15:00,108718.4,108917.6,108260.4,108600.0,2231.9157
2025-08-29 14:30:00,108599.9,108821.6,108358.1,108518.1,1310.9095
2025-08-29 14:45:00,108518.0,108674.5,108055.0,108163.0,1822.0999
2025-08-29 15:00:00,108164.9,108438.6,108140.1,108189.2,1400.6863
2025-08-29 15:15:00,108189.2,108666.6,108189.2,108317.5,1201.524
2025-08-29 15:30:00,108317.5,108548.0,108168.0,108423.7,814.3099
2025-08-29 15:45:00,108423.6,108525.0,108230.6,108333.7,670.8129
2025-08-29 16:00:00,108333.8,108649.0,108092.0,108592.3,891.4211
2025-08-29 16:15:00,108592.3,108725.9,108441.9,108459.8,683.0572
2025-08-29 16:30:00,108459.7,108788.3,108459.7,108707.6,665.9463
2025-08-29 16:45:00,108707.7,108785.0,108513.0,108658.1,366.1386
2025-08-29 17:00:00,108658.0,108689.9,108161.9,108187.9,603.0664
2025-08-29 17:15:00,108188.0,108503.6,108111.0,108356.3,521.1222
2025-08-29 17:30:00,108356.3,108558.2,108283.5,108405.2,343.5934
2025-08-29 17:45:00,108405.1,108547.6,108376.5,108414.4,369.0708
2025-08-29 18:00:00,108414.4,108461.2,108255.0,108303.9,317.1279
2025-08-29 18:15:00,108304.0,108361.8,108016.5,108075.6,550.0786
2025-08-29 18:30:00,108075.6,108203.2,108050.2,108095.0,250.2412
2025-08-29 18:45:00,108095.0,108189.8,108062.6,108096.1,183.5452
2025-08-29 19:00:00,108096.1,108429.3,107859.8,108318.1,1188.7533
2025-08-29 19:15:00,108318.0,108708.8,108304.7,108600.0,540.1966
2025-08-29 19:30:00,108599.9,108686.8,108327.6,108478.3,352.6631
2025-08-29 19:45:00,108478.2,108586.7,108110.0,108164.0,566.156
2025-08-29 20:00:00,108164.0,108218.8,107660.0,107855.8,1519.4752
2025-08-29 20:15:00,107855.9,107993.3,107712.5,107927.4,469.5266
2025-08-29 20:30:00,107928.4,107933.0,107600.3,107609.2,425.8507
2025-08-29 20:45:00,107609.1,107835.7,107456.0,107740.9,967.4903
2025-08-29 21:00:00,107740.9,107839.0,107405.7,107839.0,566.2367
2025-08-29 21:15:00,107839.0,107917.4,107688.0,107916.0,281.7675
2025-08-29 21:30:00,107916.0,108377.0,107916.0,108360.4,698.1138
2025-08-29 21:45:00,108360.3,108430.7,108189.8,108400.0,435.0921
2025-08-29 22:00:00,108400.1,108438.2,108229.9,108236.0,289.0148
2025-08-29 22:15:00,108236.1,108389.0,108226.0,108293.9,254.6463
2025-08-29 22:30:00,108293.9,108366.0,108159.9,108192.9,198.3201
2025-08-29 22:45:00,108192.8,108343.7,108160.0,108343.7,133.4425
2025-08-29 23:00:00,108343.7,108471.8,108295.6,108374.2,513.0038
2025-08-29 23:15:00,108374.2,108476.2,108354.1,108404.9,235.3229
2025-08-29 23:30:00,108404.9,108509.6,108400.2,108496.9,443.4657
