timestamps,open,high,low,close,volume
2025-08-29 23:45:00,108496.9,108496.9,108279.6,108335.7,247.3348
2025-08-30 00:00:00,108335.8,108357.2,108205.5,108205.5,368.7532
2025-08-30 00:15:00,108205.5,108390.6,108178.0,108272.5,716.0317
2025-08-30 00:30:00,108272.4,108287.9,108113.6,108125.0,345.9491
2025-08-30 00:45:00,108124.9,108286.3,108124.9,108260.9,222.5949
2025-08-30 01:00:00,108261.0,108328.5,108215.5,108268.5,179.7727
2025-08-30 01:15:00,108267.6,108267.7,107984.7,108004.0,290.6227
2025-08-30 01:30:00,108004.1,108093.2,107986.0,108004.1,216.7852
2025-08-30 01:45:00,108004.1,108004.2,107276.5,107407.5,1663.3052
2025-08-30 02:00:00,107407.5,107761.9,107335.9,107746.2,883.6728
2025-08-30 02:15:00,107746.2,107835.0,107572.6,107793.8,449.4945
2025-08-30 02:30:00,107793.7,107915.2,107787.1,107900.0,316.1305
2025-08-30 02:45:00,107900.0,107917.8,107751.3,107751.3,256.4963
2025-08-30 03:00:00,107751.4,108027.7,107750.0,107998.1,353.6872
2025-08-30 03:15:00,107998.0,108266.1,107947.5,108194.1,749.3662
2025-08-30 03:30:00,108194.2,108382.0,108194.1,108294.1,538.9733
2025-08-30 03:45:00,108294.0,108386.4,108281.1,108386.3,328.3959
2025-08-30 04:00:00,108386.4,108450.0,108320.9,108416.1,353.0536
2025-08-30 04:15:00,108416.0,108628.9,108412.1,108598.6,442.9243
2025-08-30 04:30:00,108598.6,108598.6,108426.1,108444.9,358.8268
2025-08-30 04:45:00,108444.9,108491.4,108368.0,108381.8,240.8405
2025-08-30 05:00:00,108381.8,108427.9,108222.2,108222.3,442.4885
2025-08-30 05:15:00,108222.2,108288.0,108189.8,108190.1,273.8013
2025-08-30 05:30:00,108190.0,108405.1,108085.2,108344.0,498.5542
2025-08-30 05:45:00,108344.0,108400.0,108243.8,108312.1,249.5673
2025-08-30 06:00:00,108312.1,108520.0,108275.5,108295.7,361.9487
2025-08-30 06:15:00,108295.6,108376.7,108228.3,108242.6,171.6326
2025-08-30 06:30:00,108242.6,108295.7,108213.2,108248.1,152.8943
2025-08-30 06:45:00,108249.3,108288.0,108174.3,108288.0,294.2743
2025-08-30 07:00:00,108288.0,108350.1,108091.0,108237.4,448.1052
2025-08-30 07:15:00,108237.4,108242.5,108180.0,108242.1,152.0699
2025-08-30 07:30:00,108242.0,108460.0,108242.0,108460.0,299.4322
2025-08-30 07:45:00,108460.0,108469.0,108424.7,108466.1,247.1662
2025-08-30 08:00:00,108466.1,108644.7,108440.0,108600.0,545.9754
2025-08-30 08:15:00,108600.0,108739.1,108568.8,108690.1,473.0233
2025-08-30 08:30:00,108690.1,108690.1,108536.7,108570.6,269.0196
2025-08-30 08:45:00,108570.6,108574.6,108483.6,108528.2,239.5885
2025-08-30 09:00:00,108528.3,108565.9,108457.0,108457.0,193.4403
2025-08-30 09:15:00,108457.0,108548.2,108452.2,108486.6,172.3982
2025-08-30 09:30:00,108486.5,108494.7,108426.5,108440.1,220.5428
2025-08-30 09:45:00,108440.1,108563.4,108426.1,108477.0,131.4027
2025-08-30 10:00:00,108477.0,108601.8,108452.0,108546.8,363.3666
2025-08-30 10:15:00,108546.8,108650.3,108546.7,108650.2,157.6307
2025-08-30 10:30:00,108650.2,108650.3,108447.5,108448.1,204.4169
2025-08-30 10:45:00,108448.0,108448.0,108311.3,108381.8,448.2001
2025-08-30 11:00:00,108381.8,108498.0,108380.0,108490.0,128.7566
2025-08-30 11:15:00,108490.0,108496.6,108423.2,108496.6,59.1388
2025-08-30 11:30:00,108496.6,108545.0,108457.7,108544.9,146.7451
2025-08-30 11:45:00,108545.0,108674.0,108544.9,108639.4,264.7753
2025-08-30 12:00:00,108639.3,108639.4,108420.7,108526.3,283.2473
2025-08-30 12:15:00,108526.3,108526.4,108422.0,108454.2,159.9124
2025-08-30 12:30:00,108454.2,108471.8,108290.0,108400.0,628.6703
2025-08-30 12:45:00,108400.0,108569.1,108399.9,108569.1,471.633
2025-08-30 13:00:00,108569.1,108569.1,108145.1,108228.6,843.0868
2025-08-30 13:15:00,108228.6,108378.0,108167.7,108378.0,318.396
2025-08-30 13:30:00,108378.0,108471.1,108358.9,108359.0,196.4701
2025-08-30 13:45:00,108358.9,108493.6,108300.0,108489.5,264.1581
2025-08-30 14:00:00,108489.5,108489.5,108400.0,108424.7,128.1311
2025-08-30 14:15:00,108424.6,108508.8,108357.2,108508.8,200.5489
2025-08-30 14:30:00,108508.7,108599.7,108490.2,108578.0,311.0381
2025-08-30 14:45:00,108578.1,108697.3,108578.0,108615.4,400.1732
2025-08-30 15:00:00,108615.3,108615.4,108490.1,108538.1,258.22
2025-08-30 15:15:00,108538.1,108844.2,108538.1,108734.3,637.9691
2025-08-30 15:30:00,108734.3,108885.0,108609.1,108885.0,680.9642
2025-08-30 15:45:00,108884.9,108885.0,108786.9,108824.1,368.4796
2025-08-30 16:00:00,108824.1,108830.0,108620.7,108642.4,424.0935
2025-08-30 16:15:00,108642.5,108734.0,108621.9,108683.2,189.8262
2025-08-30 16:30:00,108683.1,108777.8,108651.8,108777.7,172.455
2025-08-30 16:45:00,108777.7,108840.0,108766.0,108768.2,253.6606
2025-08-30 17:00:00,108768.1,108855.1,108752.0,108834.2,166.2639
2025-08-30 17:15:00,108834.2,108844.1,108766.0,108789.6,117.0074
2025-08-30 17:30:00,108789.6,108809.3,108632.7,108662.5,248.1177
2025-08-30 17:45:00,108662.5,108731.0,108573.3,108731.0,190.4317
2025-08-30 18:00:00,108731.0,108771.7,108689.9,108700.0,187.3943
2025-08-30 18:15:00,108699.9,108704.9,108608.5,108658.7,160.0655
2025-08-30 18:30:00,108658.6,108689.3,108582.5,108689.3,154.9222
2025-08-30 18:45:00,108689.3,108800.0,108673.1,108700.1,179.8768
2025-08-30 19:00:00,108700.1,108727.4,108662.0,108684.5,47.897
2025-08-30 19:15:00,108684.4,108768.1,108608.2,108768.0,140.8864
2025-08-30 19:30:00,108768.0,108844.0,108759.0,108844.0,158.6475
2025-08-30 19:45:00,108843.9,108865.0,108734.8,108787.1,110.4305
2025-08-30 20:00:00,108787.2,108799.8,108659.0,108691.5,110.4689
2025-08-30 20:15:00,108691.7,108733.2,108633.8,108733.1,80.6495
2025-08-30 20:30:00,108733.2,108737.0,108548.0,108602.2,310.174
2025-08-30 20:45:00,108602.1,108617.9,108560.0,108604.0,94.7475
2025-08-30 21:00:00,108603.9,108645.8,108457.0,108604.0,321.7014
2025-08-30 21:15:00,108604.0,108604.0,108539.3,108579.9,85.2125
2025-08-30 21:30:00,108579.8,108579.9,108487.9,108535.3,145.3234
2025-08-30 21:45:00,108535.4,108585.6,108497.7,108544.0,112.5644
2025-08-30 22:00:00,108544.0,108550.1,108423.0,108480.9,153.2219
2025-08-30 22:15:00,108481.0,108516.2,108475.0,108516.2,116.943
2025-08-30 22:30:00,108516.2,108528.0,108470.2,108528.0,79.5638
2025-08-30 22:45:00,108527.9,108528.0,108488.8,108488.8,79.6943
2025-08-30 23:00:00,108488.9,108586.3,108488.8,108565.1,110.1586
2025-08-30 23:15:00,108565.1,108679.1,108555.4,108659.4,141.0574
2025-08-30 23:30:00,108659.4,108734.0,108609.0,108728.0,151.7713
2025-08-30 23:45:00,108728.0,108758.2,108695.3,108758.1,98.5403
2025-08-31 00:00:00,108758.1,108814.7,108758.0,108789.9,277.0882
2025-08-31 00:15:00,108789.9,108834.4,108761.8,108834.4,153.0544
2025-08-31 00:30:00,108834.3,109221.8,108834.3,109162.9,1085.6765
2025-08-31 00:45:00,109162.8,109353.6,109086.5,109341.1,1092.9904
2025-08-31 01:00:00,109341.2,109349.9,109086.0,109094.1,427.9305
2025-08-31 01:15:00,109094.1,109302.0,109094.0,109280.4,299.9863
2025-08-31 01:30:00,109280.4,109388.0,109240.0,109286.0,458.4001
2025-08-31 01:45:00,109286.0,109436.2,109251.9,109380.1,268.8057
2025-08-31 02:00:00,109380.1,109392.0,109249.4,109337.3,275.4291
2025-08-31 02:15:00,109337.3,109369.5,109238.0,109283.2,148.4097
2025-08-31 02:30:00,109283.1,109283.2,109188.0,109188.0,153.3697
2025-08-31 02:45:00,109188.1,109188.1,109113.1,109177.8,317.4472
2025-08-31 03:00:00,109177.8,109287.0,109177.8,109274.4,149.7768
2025-08-31 03:15:00,109274.4,109274.4,109151.3,109176.3,131.6926
2025-08-31 03:30:00,109176.4,109264.0,109127.3,109264.0,156.859
2025-08-31 03:45:00,109264.0,109328.6,109111.7,109177.6,238.2463
2025-08-31 04:00:00,109177.6,109188.1,108972.9,108972.9,431.4573
2025-08-31 04:15:00,108972.9,108973.0,108783.3,108792.4,579.3927
2025-08-31 04:30:00,108792.3,108823.7,108688.0,108688.1,420.7592
2025-08-31 04:45:00,108688.0,108784.5,108622.8,108773.2,413.0343
2025-08-31 05:00:00,108773.2,108773.2,108561.0,108653.4,396.1324
2025-08-31 05:15:00,108653.3,108653.4,108518.2,108534.0,389.7468
2025-08-31 05:30:00,108534.0,108708.6,108533.9,108703.0,224.3326
2025-08-31 05:45:00,108703.0,108735.9,108636.0,108713.0,219.7582
2025-08-31 06:00:00,108713.0,108731.9,108641.2,108724.1,143.108
2025-08-31 06:15:00,108724.1,108733.0,108523.8,108530.3,348.1574
2025-08-31 06:30:00,108530.3,108682.4,108470.0,108620.1,333.0207
2025-08-31 06:45:00,108620.0,108688.0,108620.0,108668.5,97.6186
2025-08-31 07:00:00,108668.6,108788.0,108637.0,108733.9,268.8839
2025-08-31 07:15:00,108734.5,108749.9,108610.2,108644.9,149.1663
2025-08-31 07:30:00,108645.0,108750.0,108645.0,108721.9,103.0057
2025-08-31 07:45:00,108722.0,108722.0,108637.2,108659.2,82.4233
2025-08-31 08:00:00,108659.2,108796.4,108659.2,108795.4,203.4986
2025-08-31 08:15:00,108795.4,108876.6,108764.9,108847.1,213.1257
2025-08-31 08:30:00,108847.1,108942.4,108757.4,108942.4,325.2452
2025-08-31 08:45:00,108942.4,108990.2,108871.3,108960.8,221.0845
2025-08-31 09:00:00,108960.9,109056.0,108915.1,109000.2,287.6664
2025-08-31 09:15:00,109000.2,109057.5,108845.9,108849.6,226.9104
2025-08-31 09:30:00,108849.6,108872.9,108652.9,108672.0,370.7156
2025-08-31 09:45:00,108672.0,108722.3,108399.3,108472.7,930.5315
2025-08-31 10:00:00,108472.7,108512.5,108312.4,108407.0,552.1729
2025-08-31 10:15:00,108407.0,108461.1,108306.6,108422.0,444.2478
2025-08-31 10:30:00,108422.1,108469.3,108344.2,108346.3,200.5174
2025-08-31 10:45:00,108346.3,108595.2,108250.0,108523.9,525.3423
2025-08-31 11:00:00,108524.0,108559.8,108464.6,108464.6,163.4937
2025-08-31 11:15:00,108464.7,108500.0,108269.4,108489.9,291.9285
2025-08-31 11:30:00,108489.8,108522.0,108329.9,108350.0,219.6165
2025-08-31 11:45:00,108350.0,108432.2,108325.6,108338.7,269.2719
2025-08-31 12:00:00,108338.7,108406.5,108267.5,108284.1,442.1676
2025-08-31 12:15:00,108284.1,108391.9,108266.7,108365.8,210.7995
2025-08-31 12:30:00,108365.8,108449.7,108329.5,108339.4,165.9316
2025-08-31 12:45:00,108339.3,108402.4,108270.0,108276.0,351.5628
2025-08-31 13:00:00,108276.0,108380.0,108128.9,108170.0,644.6844
2025-08-31 13:15:00,108170.1,108419.2,108143.3,108257.2,435.4927
2025-08-31 13:30:00,108257.1,108345.7,108180.0,108340.6,377.8577
2025-08-31 13:45:00,108340.7,108397.2,108260.0,108370.9,181.0593
2025-08-31 14:00:00,108370.8,108436.8,108207.6,108274.6,248.7115
2025-08-31 14:15:00,108274.5,108372.9,108231.1,108326.5,315.1086
2025-08-31 14:30:00,108326.6,108468.0,108316.3,108392.5,236.4674
2025-08-31 14:45:00,108392.4,108450.0,108380.0,108412.4,156.8355
2025-08-31 15:00:00,108412.5,108640.0,108400.4,108404.0,502.8776
2025-08-31 15:15:00,108403.9,108524.0,108403.9,108500.0,322.6705
2025-08-31 15:30:00,108500.0,108652.7,108416.2,108650.2,329.2972
2025-08-31 15:45:00,108650.2,108800.0,108636.6,108756.5,566.9761
2025-08-31 16:00:00,108756.5,108830.4,108640.0,108730.9,476.2967
2025-08-31 16:15:00,108730.9,108750.0,108483.3,108628.5,336.1747
2025-08-31 16:30:00,108628.6,108829.7,108552.0,108815.9,337.7599
2025-08-31 16:45:00,108815.9,108940.1,108772.9,108885.0,649.4428
2025-08-31 17:00:00,108885.1,108914.3,108820.3,108869.3,303.4642
2025-08-31 17:15:00,108869.3,108926.3,108792.6,108900.7,388.9457
2025-08-31 17:30:00,108900.8,108948.9,108800.0,108937.6,218.462
2025-08-31 17:45:00,108937.7,108950.3,108872.0,108949.9,209.3006
2025-08-31 18:00:00,108949.9,108976.7,108875.4,108915.6,201.3372
2025-08-31 18:15:00,108915.6,109080.0,108915.6,108956.3,473.1601
2025-08-31 18:30:00,108956.3,109137.0,108941.1,109104.5,316.9665
2025-08-31 18:45:00,109104.4,109180.0,109053.3,109095.5,213.291
2025-08-31 19:00:00,109095.4,109119.6,108921.9,108949.8,248.6933
2025-08-31 19:15:00,108949.8,109020.0,108879.5,108920.0,176.4437
2025-08-31 19:30:00,108920.0,109075.7,108919.9,109059.9,120.2972
2025-08-31 19:45:00,109059.9,109059.9,108854.4,108877.9,180.1791
2025-08-31 20:00:00,108877.9,109053.9,108809.1,108983.1,347.3134
2025-08-31 20:15:00,108983.0,109031.5,108908.5,109014.1,151.7015
2025-08-31 20:30:00,109014.1,109082.1,108921.9,108990.0,284.6121
2025-08-31 20:45:00,108990.0,109090.0,108970.7,109090.0,177.6448
2025-08-31 21:00:00,109090.0,109090.0,108893.0,108966.0,412.147
2025-08-31 21:15:00,108966.3,109026.0,108957.2,108973.6,76.3926
2025-08-31 21:30:00,108973.6,109061.5,108956.4,109061.5,92.4499
2025-08-31 21:45:00,109061.7,109066.0,108953.7,108990.4,107.4962
2025-08-31 22:00:00,108990.5,109029.4,108820.0,109029.4,396.9081
2025-08-31 22:15:00,109029.4,109197.9,109029.4,109136.5,212.7617
2025-08-31 22:30:00,109136.5,109136.5,108800.0,108800.0,252.4171
2025-08-31 22:45:00,108800.1,108889.3,108688.1,108841.6,328.7064
2025-08-31 23:00:00,108841.5,108859.8,108572.9,108634.9,399.7072
2025-08-31 23:15:00,108634.9,108634.9,108300.0,108336.1,758.028
2025-08-31 23:30:00,108336.1,108383.7,108000.8,108207.3,1409.5686
2025-08-31 23:45:00,108207.3,108305.2,108113.8,108199.7,477.3225
2025-09-01 00:00:00,108199.7,108291.4,107923.0,107923.0,793.8705
2025-09-01 00:15:00,107923.0,108040.2,107571.3,107767.9,1329.7
2025-09-01 00:30:00,107767.8,108167.7,107612.5,108118.9,1072.3913
2025-09-01 00:45:00,108119.0,108370.6,108017.4,108166.5,824.7602
2025-09-01 01:00:00,108166.4,108317.2,107906.7,108090.1,504.491
2025-09-01 01:15:00,108090.0,108247.7,107960.4,108190.0,380.9284
2025-09-01 01:30:00,108190.0,108250.0,108000.9,108250.0,545.0758
2025-09-01 01:45:00,108249.9,108448.3,108103.3,108103.4,400.241
